objectid,key,cod_tramo,codigo_via,pr_inicial,dist_ini,pr_finl,dist_fin,territorial,tramo,sector,administrador,amv,superficie,calzada,ruta,fuente,fecha_fuente,fecha_actualiz,concesion,observacion_invias,estado,observacion_igac,reversion,pr_ini_con,pr_fin_con,ruleid_1,inline_fid,simlnflag,maxsimptol,minsimptol
1210,1,25CCB0,25CCB,0,0,16,0,8,Troncal de Occidente,Variante de Popayán,1,7,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,16+0,1,10188,0,1,1
1361,4,25CCC,25CCC,0,0,2,806,8,Troncal de Occidente,Ye de Villa Rica - Límites Cauca ,1,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,2+806,1,10398,0,1,1
1169,4,25CCD0,25CCD,0,0,5,0,8,Troncal de Occidente,Variante Puerto Tejada    ,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,5+0,1,10143,0,1,1
844,1,25CRA,25CRA,0,0,4,569.62,11,Troncal de Occidente,Variante de Planeta Rica,2,,1,2,25,ANI,2019/08/12 00:00:00+00,2019/08/12 00:00:00+00,,,,,,0+0,"4+569,62",2,9730,1,1,1
1199,2,25NR010,25NR01,0,0,5,870,17,Acceso a Ipiales,Ipiales - Las Lajas,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,5+870,1,10179,0,1,1
1187,2,25NR040,25NR04,0,0,0,662,17,Alternas a la Troncal de Occidente,Acceso Aeropuerto de Pasto,1,4,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 0+700 Ramón Lobo,,,,0+0,0+662,1,10167,0,1,1
1372,2,25NRB0,25NRB,0,0,3,600,17,Alternas a la Troncal de Occidente,Variante de Daza,1,5,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 0-1,,0+0,3+600,1,10392,1,1,1
1221,1,25NRC0,25NRC,0,0,6,230,17,Troncal de Occidente,Variante de Ipiales,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 6+0950 (Ramón Lobo),rev,,,0+0,6+230,2,10204,0,1,1
1205,1,25NRD,25NRD,0,0,0,440,17,Troncal de Occidente,Variante Oriental de Pasto,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2015/12/09 00:00:00+00,,,3d_mal_oeste,,,0+0,0+440,2,10283,0,1,1
1371,1,25NRD0,25NRD,0,440,21,170,17,Troncal de Occidente,Variante Oriental de Pasto,1,4,,1,,Google Maps,1970/01/01 00:00:00+00,2020/07/14 00:00:00+00,,,3d_mal_oeste,,,0+440,21+170,1,10383,1,1,1
1273,4,25NRE,25NRE,0,0,5,888.88,17,Troncal de Occidente,Par vial alto de daza,1,4,,1,,Google Maps,2016/01/01 00:00:00+00,2017/01/03 00:00:00+00,DEVUELTA CONCESIÓN DEVINAR (4-MAY-2015). STAND-BY PASTO-POPAYÁN,,3d mal_oeste,,,0+0,5+888.88,1,10266,0,1,1
1198,2,25RSA0,25RSA,0,0,4,455,21,Troncal de Occidente,Paso Nacional por La Virginia,1,1,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. 0-2+100,,0+0,4+455,1,10178,0,1,1
960,1,25SC010,25SC01,0,0,18,335,23,Acceso a Sincelejo,Sincelejo - Toluviejo,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,18+335,2,9929,0,1,1
1015,1,25SCA0,25SCA,0,0,11,510,23,Troncal de Occidente,Variante Oriental de Sincelejo,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2020/08/24 00:00:00+00,,,3d_mal_central,,,0+0,11+510,2,9991,1,1,1
1233,2,25VL070,25VL07,0,0,20,100,20,Acceso a Armenia,Cartago - Alcalá,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,20+100,1,10246,0,1,1
1215,1,25VLB0,25VLB,0,0,14,0,25,Troncal de Occidente,Variante de Palmira ,1,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,14+0,1,10194,1,1,1
1196,4,25VLC0,25VLC,0,0,1,400,25,Alternas a la Troncal de Occidente,Variante Ginebra     ,1,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/04/07 00:00:00+00,,PR 0 a 1 longitud 1500 en cartografia,3d_mal_oeste,,,0+0,1+400,1,10175,0,1,1
1194,4,25VLD0,25VLD,0,0,1,150,25,Alternas a la Troncal de Occidente,Variante Sonso,1,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/04/07 00:00:00+00,,,3d_mal_oeste,,,0+0,1+150,1,10173,0,1,1
1174,1,25VLE0,25VLE,0,0,6,735,25,Alternas a la Troncal de Occidente,Variante de Tuluá,3,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/04/07 00:00:00+00,,PR final 6+900 en Ramón Lobo,,,,0+0,6+735,3,10150,0,1,1
1165,1,25VLF0,25VLF,0,0,4,241,25,Alternas a la Troncal de Occidente,Variante de Andalucía,3,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/04/07 00:00:00+00,,PR final 4+321 en Ramón Lobo,3d_mal_oeste,,,0+0,4+241,3,10140,0,1,1
1258,1,25VLG0,25VLG,0,0,2,800,25,Alternas a la Troncal de Occidente,Variante de Bugalagrande     ,3,,,2,,Google Maps,1970/01/01 00:00:00+00,2016/04/07 00:00:00+00,,,,,,0+0,2+800,3,10251,0,1,1
1193,1,25VLH0,25VLH,0,0,4,320,25,Troncal de Occidente,Variante de Zarzal,3,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/04/07 00:00:00+00,,,3d_mal_oeste,,,0+0,4+320,3,10172,0,1,1
1186,1,2602A0,2602A,0,0,42,0,8,Alternas a la Troncal de Occidente,Piendamó - Totoró,1,4,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 34-35,,0+0,42+0,1,10158,0,1,1
1121,2,26CC030,26CC03,0,0,28,700,8,Circuitos Ecoturisticos Huila - Cauca,Jambaló - Toribío,1,5,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,28+700,1,10115,0,1,1
1157,2,26CC03_20,26CC03-2,0,0,75,0,8,Circuitos Ecoturisticos Huila - Cauca,Tierracruz - Naranjal,1,4,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2020/08/24 00:00:00+00,,,,Act. seg 8-9; 14-15; 16-17; 20-24 ;36-37; 38-39; 45-46; 48-50; 74-75,,0+0,75+0,1,10131,0,1,1
1180,3,26CC040,26CC04,0,0,4,0,8,Circuitos Ecoturisticos Huila - Cauca,Cruce Tramo 2602 - San Andrés de Pisimbalá,1,3,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,4+0,1,10152,0,1,1
1302,1,29CL030,29CL03,0,0,8,710,5,Troncal del Eje Cafetero,Chinchiná - La Manuela,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,8+710,2,10308,0,1,1
1195,1,29RS012,29RS01,3,883,11,0,21,Acceso a Pereira,Pereira - Cerritos,1,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/08/24 00:00:00+00,,PR inicial  y final 0+0000 a 9+0310,,,,3+0883,11+0,1,10174,0,1,1
1300,1,29RS020,29RS02,0,0,3,570,21,Troncal del Eje Cafetero,Variante de Santa Rosa de Cabal,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final Ramón Lobo 3+0300,,,,0+0,3+570,2,10306,1,1,1
1264,1,29RSA0,29RSA,0,0,1,0,21,Troncal del Eje Cafetero,Solución Vial Pereira - Dosquebradas,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR inicial 5+0700 (Ramón Lobo),rev,"Pendiente IGAC, falta PR",,0+0,1+0,1,10258,0,1,1
1172,1,29RSC20,29RSC,20,150,31,706,21,Troncal del Eje Cafetero,Intersección Jazmín - Estación de  Servicio Chinchiná,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR inicial 21+100 y PR Final 31+770 en Ramón Lobo,,,,20+150,31+706,2,10146,0,1,1
1212,1,29RSC0,29RSC,0,0,13,100,21,Troncal del Eje Cafetero,Intersección El Pollo - Intersección El Mandarino (3),1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 13+340 (Ramón Lobo) preguntar acta de reversion,rec,,,0+0,13+100,1,10191,0,1,1
1262,1,29RSD0,29RSD,0,0,13,200,21,Troncal del Eje Cafetero,Variante Condina,2,,,2,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,,,,,0+0,13+200,2,10256,0,1,1
1232,1,29RSE0,29RSE,0,0,5,0,21,Troncal del Eje Cafetero,Puente Helicoidal Dos Quebradas  - Santa Rosa,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2015/12/09 00:00:00+00,,,3d_mal_oeste,,,0+0,5+0,2,10245,1,1,1
1181,2,29VLA0,29VLA,0,0,1,200,20,Acceso a Armenia,Variante de Alcalá y Accesos,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,1+200,1,10153,0,1,1
1242,2,37CCB0,37CCB,0,0,1,0,8,Circuitos Ecoturisticos Huila - Cauca,Variante Pajarito,1,5,,1,,IGAC (Contrato 2932/2008),1970/01/01 00:00:00+00,2016/07/07 00:00:00+00,,,3d_mal_oeste,,,0+0,1+0,1,10249,0,1,1
1224,1,4002A76,4002A,76,200,86,0,20,Transversal Buenaventura - Villavicencio - Puerto Carreño,La Española - Calarcá,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,76+200,86+0,2,10206,0,1,1
1089,1,4004B0,4004B,0,0,23,800,24,Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante Chicoral,2,,,2,,Google Maps,2016/01/01 00:00:00+00,2016/06/27 00:00:00+00,,,mal 3d,,,0+0,23+800,2,10062,1,1,1
1412,1,4004B0,4004B,0,0,23,800,24,Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante Chicoral,2, , ,2, ,Google Maps,2016/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,mal 3d, , ,0+0,23+800,2,10445,1,1,1
863,1,4006A0,4006A,0,0,32,400,12,Conexión Transversal Buenaventura - Puerto Carreño y Troncal Central del Norte,Bogotá - Choachí - Ubaque,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,32+400,2,9857,0,1,1
881,1,40CN010,40CN01,0,0,11,150,12,Transversal Buenaventura - Villavicencio - Puerto Carreño,El Portal - El Antojo,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,11+150,1,9846,0,1,1
1110,1,40CN070,40CN07,0,0,14,550,12,Alternas a la Transversal Buenaventura - Villavicencio - Puerto Carreño,Chusacá - Canoas - Río Bogotá,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,14+550,1,10075,0,1,1
880,1,40CNA0,40CNA,0,0,0,772,12,Transversal Buenaventura - Villavicencio - Puerto Carreño,Paso por Chipaque,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 0+0750 Ramón Lobo,,,,0+0,0+772,1,9845,0,1,1
913,1,40CNB28,40CNB,28,800,40,400,12,Transversal Buenaventura - Villavicencio - Puerto Carreño,Puente Real - Cáqueza - El Tablón,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,28+800,40+400,1,9890,0,1,1
1120,1,40MT010,40MT01,0,0,7,968,16,Transversal Buenaventura - Villavicencio - Puerto Carreño,Ramal Cruce Ruta 40 (Cruce Ruta a La Arepa) - El Porvenir,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,7+968,1,10085,0,1,1
860,1,40MTA80,40MTA,80,0,94,583,16,Alternas a la Transversal Buenaventura - Villavicencio - Puerto Carreño,Pipiral - Villavicencio,1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 80-83,,80+0,94+583,1,9855,0,1,1
1097,1,40QN010,40QN01,0,0,8,617,20,Transversal Buenaventura - Villavicencio - Puerto Carreño,Club Campestre - El Caimo,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,8+617,2,10116,0,1,1
1021,1,40QN040,40QN04,0,0,2,300,20,Transversal Buenaventura - Villavicencio - Puerto Carreño,La Española - El Caimo,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,2+300,2,10201,0,1,1
1270,1,40QN050,40QN05,0,0,7,200,20,Conexión Troncal del eje Cafetero - Transversal Buenaventura - Puerto Carreño,Calarcá - La Cabaña,1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 6 - 7,,0+0,7+200,1,10263,1,1,1
912,1,40TL050,40TL05,0,0,3,224,24,Transversal Buenaventura - Villavicencio - Puerto Carreño,Cruce Ruta 40 - La Tambora,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,3+224,1,9889,0,1,1
1426,1,40TL06,40TL06,2,847,6,118,24,Troncal del Magdalena,Cruce Ruta 40 (Variante Chicoral) - Cruce Ruta 45 (Girardot),2, ,1,2,40,Archivos SHP suministrados por la ANI,2018/09/13 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,2+0847,6+0118,2,10456,1,1,1
1296,1,40TLC0,40TLC,0,0,24,850,24,Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante de Ibague,2,,,2,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,,3d_mal_central,,,0+0,24+850,2,10298,1,1,1
1308,1,40TLD0,40TLD,0,0,6,300,24,Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante Gualanday,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,pr final 10+0300 en Ramón Lobo,3d_mal_central,,,0+0,6+300,2,10301,1,1,1
1439,1,40TLD0,40TLD,0,0,6,300,24,Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante Gualanday (Calzada Izquierda),2, , ,1, ,Google Maps,1970/01/01 00:00:00+00,2020/06/17 00:00:00+00, ,pr final 10+0300 en Ramón Lobo,3d_mal_central, , ,0+0,6+300,2,10474,1,1,1
1440,4,40TLD1,40TLD,0,0,4,874,24,Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante Gualanday (Calzada Derecha),2, ,1,1,40,ANI,1970/01/01 00:00:00+00,2020/06/17 00:00:00+00, ,Calzada Izquierda, , , ,0+0000,4+0874,2,10475,1,1,1
1295,1,40TLF0,40TLF,0,0,17,0,24,Alternas a la Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante Picaleña,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,,3d_mal_central,,,0+0,17+0,2,10297,0,1,1
1307,1,40TLG0,40TLG,0,0,7,0,24,Alternas a la Troncal del Magdalena,Variante Norte de Ibague,2,,,2,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,,3d_mal_central,,,0+0,7+0,2,10299,1,1,1
1423,1,40VLA0,40VLA,0,0,10,0,25,Transversal Buenaventura - Villavicencio - Puerto Carreño,Intersección Sena - Intersección Citronela,1, , ,2, ,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00,"CONCESIÓN BUGA – BUENAVENTURA, entregada el 19 de agosto de 2016", , , , ,0+0,10+0,1,10453,0,1,1
962,2,43CS020,43CS02,0,0,31,860,9,Transversal Depresion Momposina,Ye de Arjona - Cuatrovientos,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,(final Carto 31+694) PR final  31+860 Ramon Lobo,,,,0+0,31+860,1,9931,0,1,1
1274,1,,43HL02,10,560,20,54,14,Alternas a la Troncal del Magdalena,Casa Blanca-Neiva,2,,1,1,,,2018/01/24 00:00:00+00,2018/01/24 00:00:00+00,,,,,,10+560,20+54,2,10270,0,1,1
846,1,,43HL02-1,0,0,8,962,14,Alternas a la Troncal del Magdalena,EL Juncal-Casa Blanca,2,,1,,,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,,,,0+0,8+962,2,1264,0,1,1
840,1,45A0425,45A04,25,200,28,200,12,Troncal Central,Paso Nacional por Zipaquirá,1,1,,2,,Google Maps,2016/01/01 00:00:00+00,2016/09/05 00:00:00+00,,,,Act. seg 25+200-28+200,,25+200,28+200,1,9872,0,1,1
909,1,45A0411,45A04,11,700,16,100,12,Troncal Central,Paso Nacional por Cajicá,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,11+700,16+100,1,9908,0,1,1
1061,1,45A040,45A04,0,0,11,700,12,Troncal Central,Bogotá - Cajicá,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,11+700,2,10051,1,1,1
1290,1,45A0416,45A04,16,100,25,200,12,Troncal Central,Cajicá - Zipaquirá,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,16+100,25+200,2,10292,1,1,1
1291,4,45A0428,45A04,28,200,67,1134,12,Troncal Central,Zipaquirá - Ubaté,1,4,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,28+200,67+1134,1,10293,0,1,1
1114,4,45A050,45A05,0,0,89,340,4,Troncal Central,Ubaté - Puente Nacional,1,6,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR Final 90+0000 en Ramón Lobo,,,,0+0,89+340,1,10080,0,1,1
953,4,45A060,45A06,0,0,125,800,22,Troncal Central,Puente Nacional - San Gil,1,5,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,"Revisar con Ramón Lobo PR 9+0070 a 9+0274, traslape con 6208",rev,,,0+0,125+800,1,9922,0,1,1
1090,1,45A070,45A07,80,881,93,180,22,Troncal Central,San Gil - Bucaramanga,1,5,,2,,Google Maps,2016/01/01 00:00:00+00,2016/09/01 00:00:00+00,,,,,,80+881,93+180,1,10063,1,1,1
1113,4,45A070,45A07,0,0,80,881,22,Troncal Central,San Gil - Bucaramanga,1,5,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,80+881,1,10079,0,1,1
1046,1,45A080,45A08,0,0,18,0,22,Troncal Central,La Cemento - Rionegro,3,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,18+0,3,10014,0,1,1
1047,1,45A0818,45A08,18,0,93,654,22,Troncal Central,Río Negro - San Alberto,1,3,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,18+0,93+654,1,10016,0,1,1
1049,4,45ABYB0,45ABYB,0,0,6,900,4,Troncal Central,Variante de Chiquinquirá,1,6,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,6+900,1,10042,0,1,1
1289,1,45ACNA0,45ACNA,0,0,6,625,12,Troncal Central,Variante Cajicá,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,,3d_mal_central,,,0+0,6+625,2,10291,1,1,1
1092,4,45ACNB0,45ACNB,3,600,5,160,12,Alternas a la Troncal Central,Variante Portachuelo,1,4,,1,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,,3d_mal_central,,,3+600,5+160,1,10082,0,1,1
1386,1,45ACNB0,45ACNB,0,0,3,600,12,Alternas a la Troncal Central,Variante Portachuelo,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,,3d_mal_central,,,0+0,3+600,2,10421,1,1,1
1404,1,45ACNC0,45ACNC,0,0,3,0,12,Troncal Central,Variante de Ubaté,1,6, ,2, ,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,0+0,3+0,1,10439,0,1,1
1385,4,45ACND0,45ACND,0,250,7,0,12,Alternas a la Troncal Central,Variante Portachuelo - Casablanca,1,4,1,1,45,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,Falta en Ramón Lobo,3d_mal_central,,,0+250,7+0,1,10420,0,1,1
1387,1,45ACND0,45ACND,0,0,0,250,12,Alternas a la Troncal Central,Variante Portachuelo - Casablanca,2,,1,1,45,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,Falta en Ramón Lobo,3d_mal_central,,,0+0,0+250,2,10422,1,1,1
1064,1,45AST0810,45AST08,10,100,21,700,22,Troncal Central,Palenque - La Cemento,3,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 21+0700 (Ramón Lobo),,,,10+100,21+700,3,10029,0,1,1
1115,4,45AST080,45AST08,0,0,10,100,22,Troncal Central,Floridablanca - Palenque,1,5,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,10+100,1,10081,1,1,1
855,4,45CLB,45CLB,0,0,13,790,24,Troncal del Magdalena,Variante La Dorada - Puerto Salgar,2,,1,1,45,CONCESION,1970/01/01 00:00:00+00,2020/02/04 00:00:00+00,CONCESION ALTO MAGDALENA SAS,,,,,0+0000,13+0790,2,9782,1,1,1
1353,4,,45CNA,0,0,1,375,24,Troncal del Magdalena,Variante al Poblado de Puerto Libre,1,3,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,,,0+0,1+375,1,10372,0,1,1
831,1,,45CS04,0,920,3,310,26,Acceso Troncal del  Magdalena,Aguaclara – Circunvalar de Aguachica,3,,,,,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,,,,0+920,3+310,3,976,0,1,1
832,4,,45CS04,0,0,1,920,26,Acceso Troncal del  Magdalena,Aguaclara – Circunvalar de Aguachica,1,2,,,,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,,,,0+0,1+920,1,7202,0,1,1
1018,2,45CS090,45CS09,0,0,64,11,9,Transversal Depresion Momposina,Cuatro Vientos - Codazzi,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,64+11,1,9994,0,1,1
847,4,,45CSD,0,0,1,139,26,Troncal del Magdalena,Variante al  Poblado El Libano,1,2,,1,,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,No se encuentra registros en imagenes Satelitales,,,,0+0,1+139,1,2300,0,1,1
833,4,,45CSE,0,0,1,812,26,Troncal del Magdalena,Variante al Poblado de Minas,1,2,1,2,,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,No se registran en imagenes Satelitales,,,,0+0,1+812,1,7341,1,1,1
1323,4,,45CSF,0,0,3,92,26,Troncal del Magdalena,Variante al Poblado de San Martin,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,3+92,1,10337,0,1,1
834,4,,45CSG,0,0,1,138,26,Troncal del Magdalena,Variante al poblado de Morrison,1,2,1,2,,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,,,,0+0,1+138,1,7363,1,1,1
1324,4,,45CSH,0,0,1,238,26,Troncal del Magdalena,Variante al poblado del Juncal,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,1+238,1,10338,0,1,1
1344,4,45CSI0,45CSI,0,0,4,672,9,Troncal del Magdalena,Variante  al poblado de Aguachica,1,2,,1,,Google Maps,1970/01/01 00:00:00+00,2015/12/09 00:00:00+00,,,3d_mal_central,,,0+0,4+672,1,10394,1,1,1
1287,4,,45CSJ,0,0,1,140,26,Troncal del Magdalena,Variante al poblado de Besotes,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,1+140,1,10285,1,1,1
940,2,45HL011,45HL01,1,350,23,150,14,Alternas a la Troncal del Magdalena,Hobo - Yaguará (Inspección de Letrán),1,3,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,1+350,23+150,1,9915,0,1,1
1275,1,,45HL06,0,0,4,633,14,Alternas a la Troncal del Magdalena,El Pozo- El Juncal,2,,1,1,45,,2018/01/24 00:00:00+00,2018/01/24 00:00:00+00,,,,,,0+0,4+633,2,10271,0,1,1
1249,1,45HLB0,45HLB,0,0,3,300,14,Troncal del Magdalena,Variante de Garzón,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,SANTANA - MOCOA - NEIVA (ENTREGADA 23-SEPT-2015),,,,,0+0,3+300,2,10228,0,1,1
1163,1,45HLC0,45HLC,0,0,5,0,14,Troncal del Magdalena,Variante de Pitalito,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,SANTANA - MOCOA - NEIVA (ENTREGADA 23-SEPT-2015),,,,,0+0,5+0,2,10138,0,1,1
1019,1,45MG020,45MG02,0,0,2,60,15,Troncal del Magdalena,Variante de Ye de Ciénaga,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,2+60,2,9995,0,1,1
1022,1,45MGB0,45MGB,0,0,7,62,15,Troncal del Magdalena,Variante de Aracataca,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,7+62,2,9996,0,1,1
858,4,45TL10,45TL10,0,0,2,820,24,Alternas a la Troncal del Magdalena,Cruce Ruta 45 (Los Arbolitos) - Cruce Ruta 40 (Terminal),2,,1,1,45,ANI,2019/06/05 00:00:00+00,2020/02/17 00:00:00+00,,,,,,0+0,2+0820,2,9794,0,1,1
